,Cluster ID,Taxonomy,Kingdom,Subkingdom,Phylum,Class,Order/Sublcass,Family,Genus,Species,Total,1. ICM_APP_Ev9;APP_0001_2005_09_17,2. ICM_APP_Ev9;APP_0002_2005_09_18,3. ICM_APP_Ev9;APP_0003_2005_09_21,4. ICM_APP_Ev9;APP_0004_2004_05_17,5. ICM_APP_Ev9;APP_0005_2005_01_13,6. ICM_APP_Ev9;APP_0006_2005_01_13,7. ICM_APP_Ev9;APP_0007_2005_05_23,8. ICM_APP_Ev9;APP_0008_2005_05_23,9. ICM_AWP_Ev9;AWP_0017_2007_08_26,10. ICM_AWP_Ev9;AWP_0020_2007_08_26,11. ICM_DOF_Ev9;DOF_0001_1997_02_04,12. ICM_DSE_Ev9;DSE_0001_2008_08_11,13. ICM_DSE_Ev9;DSE_0002_2008_08_11,14. ICM_DSE_Ev9;DSE_0003_2008_08_11,15. ICM_DSE_Ev9;DSE_0004_2008_06_20,16. ICM_DSE_Ev9;DSE_0005_2008_08_11,17. ICM_DSE_Ev9;DSE_0006_2008_06_20,18. ICM_GPS_Ev9;GPS_0001_2001_10_29,19. ICM_GPS_Ev9;GPS_0002_2001_10_29,20. ICM_GPS_Ev9;GPS_0003_2005_11_14,21. ICM_GPS_Ev9;GPS_0004_2005_11_14,22. ICM_GPS_Ev9;GPS_0005_2005_12_07,23. ICM_GPS_Ev9;GPS_0006_2000_08_24,24. ICM_GPS_Ev9;GPS_0007_2000_08_24,25. ICM_GPS_Ev9;GPS_0008_2002_08_12,26. ICM_GPS_Ev9;GPS_0009_2002_08_11,27. ICM_GPS_Ev9;GPS_0010_2003_12_08,28. ICM_GPS_Ev9;GPS_0011_2003_12_08,29. ICM_GPS_Ev9;GPS_0012_2003_12_08,30. ICM_GPS_Ev9;GPS_0013_2003_12_09,31. ICM_GPS_Ev9;GPS_0014_2007_10_24,32. ICM_GPS_Ev9;GPS_0015_2007_10_26,33. ICM_GPS_Ev9;GPS_0016_2007_10_23,34. ICM_JRV_Ev9;JRV_0003_2000_02_22,35. ICM_JRV_Ev9;JRV_0004_2000_02_22,36. ICM_JRV_Ev9;JRV_0005_2000_07_31,37. ICM_JRV_Ev9;JRV_0006_2000_07_31,38. ICM_JRV_Ev9;JRV_0007_2000_05_02,39. ICM_JRV_Ev9;JRV_0009_2000_05_02,40.ICM_JRV_Ev9;JRV_0010_2000_05_02,41. ICM_JRV_Ev9;JRV_0011_2000_05_02,42. ICM_JRV_Ev9;JRV_0012_2000_09_25,43. ICM_JRV_Ev9;JRV_0013_2000_09_25,44. ICM_JRV_Ev9;JRV_0014_2000_07_31,45. ICM_JRV_Ev9;JRV_0015_2000_09_25,46. ICM_JRV_Ev9;JRV_0016_2000_09_25,47. ICM_LCR_Ev9;LCR_0007_2009_01_13,48. ICM_WBS_Ev9;WBS_0001_2006_09_01,49. ICM_WBS_Ev9;WBS_0002_2006_09_01,50. ICM_WBS_Ev9;WBS_0003_2006_09_01,51. ICM_WBS_Ev9;WBS_0004_2006_09_01,52. ICM_WBS_Ev9;WBS_0005_2006_08_30,53. ICM_WBS_Ev9;WBS_0006_2006_09_02,54. ICM_WBS_Ev9;WBS_0007_2006_09_02,55. ICM_WBS_Ev9;WBS_0008_2006_09_02,56. ICM_WBS_Ev9;WBS_0009_2006_09_02
1548,Eukarya_03_109413,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,Eukarya_03_109462,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1550,Eukarya_03_109469,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1551,Eukarya_03_109508,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1552,Eukarya_03_109509,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Eukarya_03_109563,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Eukarya_03_109708,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Eukarya_03_109725,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1556,Eukarya_03_109768,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,Eukarya_03_109862,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Eukarya_03_109963,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1559,Eukarya_03_110070,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,Eukarya_03_110084,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,Eukarya_03_110261,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,Eukarya_03_110280,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1563,Eukarya_03_110324,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1564,Eukarya_03_110462,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1565,Eukarya_03_110503,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566,Eukarya_03_110534,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Eukarya_03_110708,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1568,Eukarya_03_110836,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1569,Eukarya_03_111230,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1570,Eukarya_03_111295,Eukarya,Fungi,Zygomycota_3,Zygomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1571,Eukarya_03_111314,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1572,Eukarya_03_111523,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1573,Eukarya_03_111600,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1574,Eukarya_03_111620,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1575,Eukarya_03_111772,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1576,Eukarya_03_111774,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1577,Eukarya_03_111786,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1578,Eukarya_03_111950,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Eukarya_03_112005,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,Eukarya_03_112168,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,Eukarya_03_112488,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,Eukarya_03_112510,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1583,Eukarya_03_112556,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,Eukarya_03_112656,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1585,Eukarya_03_112704,Eukarya,Fungi,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,Eukarya_03_112781,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,Eukarya_03_112866,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,Eukarya_03_113020,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1589,Eukarya_03_113105,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,Eukarya_03_113204,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1591,Eukarya_03_113332,Eukarya,Fungi,Dikarya,Ascomycota,Leotiomycetes,Helotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,Eukarya_03_113371,Eukarya,Fungi,,,,Helotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1593,Eukarya_03_113445,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,Eukarya_03_113671,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1595,Eukarya_03_113872,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,Eukarya_03_113975,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1597,Eukarya_03_114040,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,Eukarya_03_114219,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1599,Eukarya_03_114322,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Eukarya_03_114345,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Eukarya_03_114427,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Eukarya_03_114460,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Eukarya_03_114537,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Eukarya_03_114558,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Eukarya_03_114613,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Eukarya_03_114680,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1607,Eukarya_03_114818,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Eukarya_03_114838,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Eukarya_03_114934,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Eukarya_03_114993,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Eukarya_03_115262,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,Eukarya_03_115281,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,Eukarya_03_115344,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Eukarya_03_115407,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,Eukarya_03_115527,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1616,Eukarya_03_115573,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Eukarya_03_115828,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,Eukarya_03_116058,Eukarya,Fungi,Zygomycota_1 et rel.,Zygomycota,Zygomycetes,Mucorales,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,Eukarya_03_116117,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1620,Eukarya_03_116136,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,Eukarya_03_116157,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,Eukarya_03_116201,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,Eukarya_03_116294,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,Eukarya_03_116362,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
